Source,Target,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
59,58,-0.64167917,-0.64316344,-0.6410007,-0.63881207,-0.6410007,-0.6431879,-0.64537627,-0.64756316,-0.6497506,-0.651939,-0.6497506,-0.64756316,-0.64537627,-0.6431879,-0.6410007,-0.63881207,-0.6410007,-0.6431879,-0.64537627,-0.64756316,-0.6497506,-0.651939,-0.6497506,-0.64756316,-0.64537627,-0.6431879,-0.6410007,-0.63881207,-0.6410007,-0.6431879,-0.64537627,-0.64756316,-0.6497506,-0.651939,-0.6497506,-0.64756316,-0.64537627,-0.6431879,-0.6410007,-0.63881207,-0.6410007,-0.6431879,-0.64537627,-0.64756316,-0.6497506,-0.651939,-0.6497506,-0.64756316,-0.64537627
60,30,-1.2833537,-1.2820463,-1.2777004,-1.27334,-1.2777004,-1.2820605,-1.2864205,-1.2907835,-1.295144,-1.299504,-1.295144,-1.2907835,-1.2864205,-1.2820605,-1.2777004,-1.27334,-1.2777004,-1.2820605,-1.2864205,-1.2907835,-1.295144,-1.299504,-1.295144,-1.2907835,-1.2864205,-1.2820605,-1.2777004,-1.27334,-1.2777004,-1.2820605,-1.2864205,-1.2907835,-1.295144,-1.299504,-1.295144,-1.2907835,-1.2864205,-1.2820605,-1.2777004,-1.27334,-1.2777004,-1.2820605,-1.2864205,-1.2907835,-1.295144,-1.299504,-1.295144,-1.2907835,-1.2864205
59,60,-1.1159098,-1.112137,-1.1083531,-1.1045722,-1.1083531,-1.112137,-1.1159217,-1.1197028,-1.1234866,-1.1272691,-1.1234866,-1.1197028,-1.1159217,-1.112137,-1.1083531,-1.1045722,-1.1083531,-1.112137,-1.1159217,-1.1197028,-1.1234866,-1.1272691,-1.1234866,-1.1197028,-1.1159217,-1.112137,-1.1083531,-1.1045722,-1.1083531,-1.112137,-1.1159217,-1.1197028,-1.1234866,-1.1272691,-1.1234866,-1.1197028,-1.1159217,-1.112137,-1.1083531,-1.1045722,-1.1083531,-1.112137,-1.1159217,-1.1197028,-1.1234866,-1.1272691,-1.1234866,-1.1197028,-1.1159217
53,61,-0.75910014,-0.74982405,-0.74723697,-0.7446862,-0.74723697,-0.7497876,-0.7523363,-0.754888,-0.75743663,-0.7599873,-0.75743663,-0.754888,-0.7523363,-0.7497876,-0.74723697,-0.7446862,-0.74723697,-0.7497876,-0.7523363,-0.754888,-0.75743663,-0.7599873,-0.75743663,-0.754888,-0.7523363,-0.7497876,-0.74723697,-0.7446862,-0.74723697,-0.7497876,-0.7523363,-0.754888,-0.75743663,-0.7599873,-0.75743663,-0.754888,-0.7523363,-0.7497876,-0.74723697,-0.7446862,-0.74723697,-0.7497876,-0.7523363,-0.754888,-0.75743663,-0.7599873,-0.75743663,-0.754888,-0.7523363
63,106,-8.611516,-8.582314,-8.553118,-8.523917,-8.553118,-8.582314,-8.611516,-8.640711,-8.6698885,-8.699083,-8.6698885,-8.640711,-8.611516,-8.582314,-8.553118,-8.523917,-8.553118,-8.582314,-8.611516,-8.640711,-8.6698885,-8.699083,-8.6698885,-8.640711,-8.611516,-8.582314,-8.553118,-8.523917,-8.553118,-8.582314,-8.611516,-8.640711,-8.6698885,-8.699083,-8.6698885,-8.640711,-8.611516,-8.582314,-8.553118,-8.523917,-8.553118,-8.582314,-8.611516,-8.640711,-8.6698885,-8.699083,-8.6698885,-8.640711,-8.611516
109,75,3.841587,3.8285675,3.8155363,3.8025203,3.8155363,3.8285675,3.841587,3.8546064,3.8676386,3.880657,3.8676386,3.8546064,3.841587,3.8285675,3.8155363,3.8025203,3.8155363,3.8285675,3.841587,3.8546064,3.8676386,3.880657,3.8676386,3.8546064,3.841587,3.8285675,3.8155363,3.8025203,3.8155363,3.8285675,3.841587,3.8546064,3.8676386,3.880657,3.8676386,3.8546064,3.841587,3.8285675,3.8155363,3.8025203,3.8155363,3.8285675,3.841587,3.8546064,3.8676386,3.880657,3.8676386,3.8546064,3.841587
64,94,-1.2057701,-1.2016817,-1.1975948,-1.1935085,-1.1975948,-1.2016817,-1.2057703,-1.2098571,-1.2139436,-1.21803,-1.2139436,-1.2098571,-1.2057703,-1.2016817,-1.1975948,-1.1935085,-1.1975948,-1.2016817,-1.2057703,-1.2098571,-1.2139436,-1.21803,-1.2139436,-1.2098571,-1.2057703,-1.2016817,-1.1975948,-1.1935085,-1.1975948,-1.2016817,-1.2057703,-1.2098571,-1.2139436,-1.21803,-1.2139436,-1.2098571,-1.2057703,-1.2016817,-1.1975948,-1.1935085,-1.1975948,-1.2016817,-1.2057703,-1.2098571,-1.2139436,-1.21803,-1.2139436,-1.2098571,-1.2057703
110,64,123.490074,123.0713,122.65252,122.23413,122.65252,123.0713,123.490074,123.90844,124.32725,124.74571,124.32725,123.90844,123.490074,123.0713,122.65252,122.23413,122.65252,123.0713,123.490074,123.90844,124.32725,124.74571,124.32725,123.90844,123.490074,123.0713,122.65252,122.23413,122.65252,123.0713,123.490074,123.90844,124.32725,124.74571,124.32725,123.90844,123.490074,123.0713,122.65252,122.23413,122.65252,123.0713,123.490074,123.90844,124.32725,124.74571,124.32725,123.90844,123.490074
110,59,-1.4661324,-1.4611468,-1.4561769,-1.4512064,-1.4561769,-1.4611468,-1.4661151,-1.4710855,-1.4760556,-1.4810263,-1.4760556,-1.4710855,-1.4661151,-1.4611468,-1.4561769,-1.4512064,-1.4561769,-1.4611468,-1.4661151,-1.4710855,-1.4760556,-1.4810263,-1.4760556,-1.4710855,-1.4661151,-1.4611468,-1.4561769,-1.4512064,-1.4561769,-1.4611468,-1.4661151,-1.4710855,-1.4760556,-1.4810263,-1.4760556,-1.4710855,-1.4661151,-1.4611468,-1.4561769,-1.4512064,-1.4561769,-1.4611468,-1.4661151,-1.4710855,-1.4760556,-1.4810263,-1.4760556,-1.4710855,-1.4661151
52,65,2.6318684,2.6229503,2.6140327,2.6051137,2.6140327,2.6229503,2.6318684,2.640786,2.649704,2.6586235,2.649704,2.640786,2.6318684,2.6229503,2.6140327,2.6051137,2.6140327,2.6229503,2.6318684,2.640786,2.649704,2.6586235,2.649704,2.640786,2.6318684,2.6229503,2.6140327,2.6051137,2.6140327,2.6229503,2.6318684,2.640786,2.649704,2.6586235,2.649704,2.640786,2.6318684,2.6229503,2.6140327,2.6051137,2.6140327,2.6229503,2.6318684,2.640786,2.649704,2.6586235,2.649704,2.640786,2.6318684
54,66,0.4100204,0.40863115,0.4072411,0.40585053,0.4072411,0.40863115,0.4100204,0.41141045,0.41280055,0.41418976,0.41280055,0.41141045,0.4100204,0.40863115,0.4072411,0.40585053,0.4072411,0.40863115,0.4100204,0.41141045,0.41280055,0.41418976,0.41280055,0.41141045,0.4100204,0.40863115,0.4072411,0.40585053,0.4072411,0.40863115,0.4100204,0.41141045,0.41280055,0.41418976,0.41280055,0.41141045,0.4100204,0.40863115,0.4072411,0.40585053,0.4072411,0.40863115,0.4100204,0.41141045,0.41280055,0.41418976,0.41280055,0.41141045,0.4100204
57,68,-2.035432,-2.0285344,-2.021635,-2.014737,-2.021635,-2.0285344,-2.035432,-2.0423365,-2.0492358,-2.0561333,-2.0492358,-2.0423365,-2.035432,-2.0285344,-2.021635,-2.014737,-2.021635,-2.0285344,-2.035432,-2.0423365,-2.0492358,-2.0561333,-2.0492358,-2.0423365,-2.035432,-2.0285344,-2.021635,-2.014737,-2.021635,-2.0285344,-2.035432,-2.0423365,-2.0492358,-2.0561333,-2.0492358,-2.0423365,-2.035432,-2.0285344,-2.021635,-2.014737,-2.021635,-2.0285344,-2.035432,-2.0423365,-2.0492358,-2.0561333,-2.0492358,-2.0423365,-2.035432
58,69,-1.2144198,-1.2102963,-1.2061769,-1.2020617,-1.2061769,-1.2102963,-1.2144113,-1.2185282,-1.2226449,-1.22676,-1.2226449,-1.2185282,-1.2144113,-1.2102963,-1.2061769,-1.2020617,-1.2061769,-1.2102963,-1.2144113,-1.2185282,-1.2226449,-1.22676,-1.2226449,-1.2185282,-1.2144113,-1.2102963,-1.2061769,-1.2020617,-1.2061769,-1.2102963,-1.2144113,-1.2185282,-1.2226449,-1.22676,-1.2226449,-1.2185282,-1.2144113,-1.2102963,-1.2061769,-1.2020617,-1.2061769,-1.2102963,-1.2144113,-1.2185282,-1.2226449,-1.22676,-1.2226449,-1.2185282,-1.2144113
66,65,-1.692614,-1.6868861,-1.6811496,-1.6754111,-1.6811496,-1.6868861,-1.6926243,-1.6983624,-1.7041006,-1.7098335,-1.7041006,-1.6983624,-1.6926243,-1.6868861,-1.6811496,-1.6754111,-1.6811496,-1.6868861,-1.6926243,-1.6983624,-1.7041006,-1.7098335,-1.7041006,-1.6983624,-1.6926243,-1.6868861,-1.6811496,-1.6754111,-1.6811496,-1.6868861,-1.6926243,-1.6983624,-1.7041006,-1.7098335,-1.7041006,-1.6983624,-1.6926243,-1.6868861,-1.6811496,-1.6754111,-1.6811496,-1.6868861,-1.6926243,-1.6983624,-1.7041006,-1.7098335,-1.7041006,-1.6983624,-1.6926243
67,66,0.26917392,0.26826802,0.26735538,0.26644272,0.26735538,0.26826802,0.26918066,0.2700933,0.27100593,0.27191845,0.27100593,0.2700933,0.26918066,0.26826802,0.26735538,0.26644272,0.26735538,0.26826802,0.26918066,0.2700933,0.27100593,0.27191845,0.27100593,0.2700933,0.26918066,0.26826802,0.26735538,0.26644272,0.26735538,0.26826802,0.26918066,0.2700933,0.27100593,0.27191845,0.27100593,0.2700933,0.26918066,0.26826802,0.26735538,0.26644272,0.26735538,0.26826802,0.26918066,0.2700933,0.27100593,0.27191845,0.27100593,0.2700933,0.26918066
68,67,-2.254026,-2.2463956,-2.2387583,-2.231117,-2.2387583,-2.2463956,-2.2540414,-2.26168,-2.2693202,-2.2769618,-2.2693202,-2.26168,-2.2540414,-2.2463956,-2.2387583,-2.231117,-2.2387583,-2.2463956,-2.2540414,-2.26168,-2.2693202,-2.2769618,-2.2693202,-2.26168,-2.2540414,-2.2463956,-2.2387583,-2.231117,-2.2387583,-2.2463956,-2.2540414,-2.26168,-2.2693202,-2.2769618,-2.2693202,-2.26168,-2.2540414,-2.2463956,-2.2387583,-2.231117,-2.2387583,-2.2463956,-2.2540414,-2.26168,-2.2693202,-2.2769618,-2.2693202,-2.26168,-2.2540414
69,68,-0.4533319,-0.45180577,-0.45026988,-0.44873357,-0.45026988,-0.45180577,-0.4533421,-0.45487952,-0.4564159,-0.45795247,-0.4564159,-0.45487952,-0.4533421,-0.45180577,-0.45026988,-0.44873357,-0.45026988,-0.45180577,-0.4533421,-0.45487952,-0.4564159,-0.45795247,-0.4564159,-0.45487952,-0.4533421,-0.45180577,-0.45026988,-0.44873357,-0.45026988,-0.45180577,-0.4533421,-0.45487952,-0.4564159,-0.45795247,-0.4564159,-0.45487952,-0.4533421,-0.45180577,-0.45026988,-0.44873357,-0.45026988,-0.45180577,-0.4533421,-0.45487952,-0.4564159,-0.45795247,-0.4564159,-0.45487952,-0.4533421
65,70,1.6522956,1.6467227,1.6411198,1.6355221,1.6411198,1.6467227,1.6523237,1.657927,1.6635278,1.6691252,1.6635278,1.657927,1.6523237,1.6467227,1.6411198,1.6355221,1.6411198,1.6467227,1.6523237,1.657927,1.6635278,1.6691252,1.6635278,1.657927,1.6523237,1.6467227,1.6411198,1.6355221,1.6411198,1.6467227,1.6523237,1.657927,1.6635278,1.6691252,1.6635278,1.657927,1.6523237,1.6467227,1.6411198,1.6355221,1.6411198,1.6467227,1.6523237,1.657927,1.6635278,1.6691252,1.6635278,1.657927,1.6523237
66,112,-1.4734064,-1.4684579,-1.4634638,-1.4584674,-1.4634638,-1.4684579,-1.4734501,-1.4784443,-1.4834408,-1.4884353,-1.4834408,-1.4784443,-1.4734501,-1.4684579,-1.4634638,-1.4584674,-1.4634638,-1.4684579,-1.4734501,-1.4784443,-1.4834408,-1.4884353,-1.4834408,-1.4784443,-1.4734501,-1.4684579,-1.4634638,-1.4584674,-1.4634638,-1.4684579,-1.4734501,-1.4784443,-1.4834408,-1.4884353,-1.4834408,-1.4784443,-1.4734501,-1.4684579,-1.4634638,-1.4584674,-1.4634638,-1.4684579,-1.4734501,-1.4784443,-1.4834408,-1.4884353,-1.4834408,-1.4784443,-1.4734501
94,75,4.0949373,4.081063,4.067188,4.0533133,4.067188,4.081063,4.094937,4.1088123,4.1226864,4.136565,4.1226864,4.1088123,4.094937,4.081063,4.067188,4.0533133,4.067188,4.081063,4.094937,4.1088123,4.1226864,4.136565,4.1226864,4.1088123,4.094937,4.081063,4.067188,4.0533133,4.067188,4.081063,4.094937,4.1088123,4.1226864,4.136565,4.1226864,4.1088123,4.094937,4.081063,4.067188,4.0533133,4.067188,4.081063,4.094937,4.1088123,4.1226864,4.136565,4.1226864,4.1088123,4.094937
74,73,-0.6983746,-0.6959252,-0.6935568,-0.69119024,-0.6935568,-0.6959252,-0.6982917,-0.7006601,-0.70302653,-0.7053925,-0.70302653,-0.7006601,-0.6982917,-0.6959252,-0.6935568,-0.69119024,-0.6935568,-0.6959252,-0.6982917,-0.7006601,-0.70302653,-0.7053925,-0.70302653,-0.7006601,-0.6982917,-0.6959252,-0.6935568,-0.69119024,-0.6935568,-0.6959252,-0.6982917,-0.7006601,-0.70302653,-0.7053925,-0.70302653,-0.7006601,-0.6982917,-0.6959252,-0.6935568,-0.69119024,-0.6935568,-0.6959252,-0.6982917,-0.7006601,-0.70302653,-0.7053925,-0.70302653,-0.7006601,-0.6982917
69,74,-3.4807355,-3.4689014,-3.4571016,-3.4453053,-3.4571016,-3.4689014,-3.4807007,-3.4925008,-3.5042894,-3.5160892,-3.5042894,-3.4925008,-3.4807007,-3.4689014,-3.4571016,-3.4453053,-3.4571016,-3.4689014,-3.4807007,-3.4925008,-3.5042894,-3.5160892,-3.5042894,-3.4925008,-3.4807007,-3.4689014,-3.4571016,-3.4453053,-3.4571016,-3.4689014,-3.4807007,-3.4925008,-3.5042894,-3.5160892,-3.5042894,-3.4925008,-3.4807007,-3.4689014,-3.4571016,-3.4453053,-3.4571016,-3.4689014,-3.4807007,-3.4925008,-3.5042894,-3.5160892,-3.5042894,-3.4925008,-3.4807007
71,70,1.2636955,1.259438,1.2551544,1.2508698,1.2551544,1.259438,1.263722,1.2680056,1.2722893,1.2765727,1.2722893,1.2680056,1.263722,1.259438,1.2551544,1.2508698,1.2551544,1.259438,1.263722,1.2680056,1.2722893,1.2765727,1.2722893,1.2680056,1.263722,1.259438,1.2551544,1.2508698,1.2551544,1.259438,1.263722,1.2680056,1.2722893,1.2765727,1.2722893,1.2680056,1.263722,1.259438,1.2551544,1.2508698,1.2551544,1.259438,1.263722,1.2680056,1.2722893,1.2765727,1.2722893,1.2680056,1.263722
72,71,-2.9705656,-2.9604805,-2.9504156,-2.9403462,-2.9504156,-2.9604805,-2.9705496,-2.980623,-2.9906914,-3.0007558,-2.9906914,-2.980623,-2.9705496,-2.9604805,-2.9504156,-2.9403462,-2.9504156,-2.9604805,-2.9705496,-2.980623,-2.9906914,-3.0007558,-2.9906914,-2.980623,-2.9705496,-2.9604805,-2.9504156,-2.9403462,-2.9504156,-2.9604805,-2.9705496,-2.980623,-2.9906914,-3.0007558,-2.9906914,-2.980623,-2.9705496,-2.9604805,-2.9504156,-2.9403462,-2.9504156,-2.9604805,-2.9705496,-2.980623,-2.9906914,-3.0007558,-2.9906914,-2.980623,-2.9705496
73,72,1.7255125,1.7196759,1.7138267,1.7079738,1.7138267,1.7196759,1.7255231,1.7313721,1.7372192,1.7430655,1.7372192,1.7313721,1.7255231,1.7196759,1.7138267,1.7079738,1.7138267,1.7196759,1.7255231,1.7313721,1.7372192,1.7430655,1.7372192,1.7313721,1.7255231,1.7196759,1.7138267,1.7079738,1.7138267,1.7196759,1.7255231,1.7313721,1.7372192,1.7430655,1.7372192,1.7313721,1.7255231,1.7196759,1.7138267,1.7079738,1.7138267,1.7196759,1.7255231,1.7313721,1.7372192,1.7430655,1.7372192,1.7313721,1.7255231
82,83,-7.041758,-7.017888,-6.9940186,-6.970149,-6.9940186,-7.017888,-7.041756,-7.065626,-7.0894957,-7.1133647,-7.0894957,-7.065626,-7.041756,-7.017888,-6.9940186,-6.970149,-6.9940186,-7.017888,-7.041756,-7.065626,-7.0894957,-7.1133647,-7.0894957,-7.065626,-7.041756,-7.017888,-6.9940186,-6.970149,-6.9940186,-7.017888,-7.041756,-7.065626,-7.0894957,-7.1133647,-7.0894957,-7.065626,-7.041756,-7.017888,-6.9940186,-6.970149,-6.9940186,-7.017888,-7.041756,-7.065626,-7.0894957,-7.1133647,-7.0894957,-7.065626,-7.041756
81,82,-8.327166,-8.298939,-8.270707,-8.242479,-8.270707,-8.298939,-8.327166,-8.355372,-8.383603,-8.411829,-8.383603,-8.355372,-8.327166,-8.298939,-8.270707,-8.242479,-8.270707,-8.298939,-8.327166,-8.355372,-8.383603,-8.411829,-8.383603,-8.355372,-8.327166,-8.298939,-8.270707,-8.242479,-8.270707,-8.298939,-8.327166,-8.355372,-8.383603,-8.411829,-8.383603,-8.355372,-8.327166,-8.298939,-8.270707,-8.242479,-8.270707,-8.298939,-8.327166,-8.355372,-8.383603,-8.411829,-8.383603,-8.355372,-8.327166
80,81,2.5363595,2.527757,2.5191483,2.5105436,2.5191483,2.527757,2.5363615,2.5449662,2.5535765,2.5621815,2.5535765,2.5449662,2.5363615,2.527757,2.5191483,2.5105436,2.5191483,2.527757,2.5363615,2.5449662,2.5535765,2.5621815,2.5535765,2.5449662,2.5363615,2.527757,2.5191483,2.5105436,2.5191483,2.527757,2.5363615,2.5449662,2.5535765,2.5621815,2.5535765,2.5449662,2.5363615,2.527757,2.5191483,2.5105436,2.5191483,2.527757,2.5363615,2.5449662,2.5535765,2.5621815,2.5535765,2.5449662,2.5363615
76,74,-10.075302,-10.0411625,-10.007003,-9.972847,-10.007003,-10.0411625,-10.075302,-10.109462,-10.143616,-10.177775,-10.143616,-10.109462,-10.075302,-10.0411625,-10.007003,-9.972847,-10.007003,-10.0411625,-10.075302,-10.109462,-10.143616,-10.177775,-10.143616,-10.109462,-10.075302,-10.0411625,-10.007003,-9.972847,-10.007003,-10.0411625,-10.075302,-10.109462,-10.143616,-10.177775,-10.143616,-10.109462,-10.075302,-10.0411625,-10.007003,-9.972847,-10.007003,-10.0411625,-10.075302,-10.109462,-10.143616,-10.177775,-10.143616,-10.109462,-10.075302
79,80,-1.3195807,-1.3151087,-1.31064,-1.3061682,-1.31064,-1.3151087,-1.3195798,-1.3240484,-1.3285198,-1.3329922,-1.3285198,-1.3240484,-1.3195798,-1.3151087,-1.31064,-1.3061682,-1.31064,-1.3151087,-1.3195798,-1.3240484,-1.3285198,-1.3329922,-1.3285198,-1.3240484,-1.3195798,-1.3151087,-1.31064,-1.3061682,-1.31064,-1.3151087,-1.3195798,-1.3240484,-1.3285198,-1.3329922,-1.3285198,-1.3240484,-1.3195798,-1.3151087,-1.31064,-1.3061682,-1.31064,-1.3151087,-1.3195798,-1.3240484,-1.3285198,-1.3329922,-1.3285198,-1.3240484,-1.3195798
76,79,7.452771,7.4275007,7.4022293,7.3769584,7.4022293,7.4275007,7.452772,7.4780436,7.5033164,7.5285954,7.5033164,7.4780436,7.452772,7.4275007,7.4022293,7.3769584,7.4022293,7.4275007,7.452772,7.4780436,7.5033164,7.5285954,7.5033164,7.4780436,7.452772,7.4275007,7.4022293,7.3769584,7.4022293,7.4275007,7.452772,7.4780436,7.5033164,7.5285954,7.5033164,7.4780436,7.452772,7.4275007,7.4022293,7.3769584,7.4022293,7.4275007,7.452772,7.4780436,7.5033164,7.5285954,7.5033164,7.4780436,7.452772
78,79,-12.93398,-12.890125,-12.846284,-12.802429,-12.846284,-12.890125,-12.93398,-12.9778385,-13.021693,-13.065552,-13.021693,-12.9778385,-12.93398,-12.890125,-12.846284,-12.802429,-12.846284,-12.890125,-12.93398,-12.9778385,-13.021693,-13.065552,-13.021693,-12.9778385,-12.93398,-12.890125,-12.846284,-12.802429,-12.846284,-12.890125,-12.93398,-12.9778385,-13.021693,-13.065552,-13.021693,-12.9778385,-12.93398,-12.890125,-12.846284,-12.802429,-12.846284,-12.890125,-12.93398,-12.9778385,-13.021693,-13.065552,-13.021693,-12.9778385,-12.93398
77,78,-13.485115,-13.4394,-13.393699,-13.347982,-13.393699,-13.4394,-13.485116,-13.530859,-13.576575,-13.622276,-13.576575,-13.530859,-13.485116,-13.4394,-13.393699,-13.347982,-13.393699,-13.4394,-13.485116,-13.530859,-13.576575,-13.622276,-13.576575,-13.530859,-13.485116,-13.4394,-13.393699,-13.347982,-13.393699,-13.4394,-13.485116,-13.530859,-13.576575,-13.622276,-13.576575,-13.530859,-13.485116,-13.4394,-13.393699,-13.347982,-13.393699,-13.4394,-13.485116,-13.530859,-13.576575,-13.622276,-13.576575,-13.530859,-13.485116
77,76,-14.014246,-13.96677,-13.919251,-13.871744,-13.919251,-13.96677,-14.014246,-14.061765,-14.109272,-14.156792,-14.109272,-14.061765,-14.014246,-13.96677,-13.919251,-13.871744,-13.919251,-13.96677,-14.014246,-14.061765,-14.109272,-14.156792,-14.109272,-14.061765,-14.014246,-13.96677,-13.919251,-13.871744,-13.919251,-13.96677,-14.014246,-14.061765,-14.109272,-14.156792,-14.109272,-14.061765,-14.014246,-13.96677,-13.919251,-13.871744,-13.919251,-13.96677,-14.014246,-14.061765,-14.109272,-14.156792,-14.109272,-14.061765,-14.014246
110,77,-13.042256,-12.998018,-12.95381,-12.9096155,-12.95381,-12.998018,-13.042256,-13.086465,-13.130658,-13.174867,-13.130658,-13.086465,-13.042256,-12.998018,-12.95381,-12.9096155,-12.95381,-12.998018,-13.042256,-13.086465,-13.130658,-13.174867,-13.130658,-13.086465,-13.042256,-12.998018,-12.95381,-12.9096155,-12.95381,-12.998018,-13.042256,-13.086465,-13.130658,-13.174867,-13.130658,-13.086465,-13.042256,-12.998018,-12.95381,-12.9096155,-12.95381,-12.998018,-13.042256,-13.086465,-13.130658,-13.174867,-13.130658,-13.086465,-13.042256
83,84,-20.974691,-20.90358,-20.832458,-20.761375,-20.832458,-20.90358,-20.974693,-21.045765,-21.116884,-21.187998,-21.116884,-21.045765,-20.974693,-20.90358,-20.832458,-20.761375,-20.832458,-20.90358,-20.974693,-21.045765,-21.116884,-21.187998,-21.116884,-21.045765,-20.974693,-20.90358,-20.832458,-20.761375,-20.832458,-20.90358,-20.974693,-21.045765,-21.116884,-21.187998,-21.116884,-21.045765,-20.974693,-20.90358,-20.832458,-20.761375,-20.832458,-20.90358,-20.974693,-21.045765,-21.116884,-21.187998,-21.116884,-21.045765,-20.974693
82,86,-8.098718,-8.071277,-8.043809,-8.01634,-8.043809,-8.071277,-8.098718,-8.126185,-8.153633,-8.181102,-8.153633,-8.126185,-8.098718,-8.071277,-8.043809,-8.01634,-8.043809,-8.071277,-8.098718,-8.126185,-8.153633,-8.181102,-8.153633,-8.126185,-8.098718,-8.071277,-8.043809,-8.01634,-8.043809,-8.071277,-8.098718,-8.126185,-8.153633,-8.181102,-8.153633,-8.126185,-8.098718,-8.071277,-8.043809,-8.01634,-8.043809,-8.071277,-8.098718,-8.126185,-8.153633,-8.181102,-8.153633,-8.126185,-8.098718
81,87,-12.095028,-12.054041,-12.013019,-11.972032,-12.013019,-12.054041,-12.095028,-12.136049,-12.177035,-12.218021,-12.177035,-12.136049,-12.095028,-12.054041,-12.013019,-11.972032,-12.013019,-12.054041,-12.095028,-12.136049,-12.177035,-12.218021,-12.177035,-12.136049,-12.095028,-12.054041,-12.013019,-11.972032,-12.013019,-12.054041,-12.095028,-12.136049,-12.177035,-12.218021,-12.177035,-12.136049,-12.095028,-12.054041,-12.013019,-11.972032,-12.013019,-12.054041,-12.095028,-12.136049,-12.177035,-12.218021,-12.177035,-12.136049,-12.095028
85,26,-3.7934682,-3.7805986,-3.7677405,-3.75487,-3.7677405,-3.7805986,-3.7934694,-3.8063276,-3.8191984,-3.8320699,-3.8191984,-3.8063276,-3.7934694,-3.7805986,-3.7677405,-3.75487,-3.7677405,-3.7805986,-3.7934694,-3.8063276,-3.8191984,-3.8320699,-3.8191984,-3.8063276,-3.7934694,-3.7805986,-3.7677405,-3.75487,-3.7677405,-3.7805986,-3.7934694,-3.8063276,-3.8191984,-3.8320699,-3.8191984,-3.8063276,-3.7934694,-3.7805986,-3.7677405,-3.75487,-3.7677405,-3.7805986,-3.7934694,-3.8063276,-3.8191984,-3.8320699,-3.8191984,-3.8063276,-3.7934694
86,84,-7.1888433,-7.1644607,-7.1400948,-7.115736,-7.1400948,-7.1644607,-7.1888433,-7.2132087,-7.2375655,-7.261931,-7.2375655,-7.2132087,-7.1888433,-7.1644607,-7.1400948,-7.115736,-7.1400948,-7.1644607,-7.1888433,-7.2132087,-7.2375655,-7.261931,-7.2375655,-7.2132087,-7.1888433,-7.1644607,-7.1400948,-7.115736,-7.1400948,-7.1644607,-7.1888433,-7.2132087,-7.2375655,-7.261931,-7.2375655,-7.2132087,-7.1888433,-7.1644607,-7.1400948,-7.115736,-7.1400948,-7.1644607,-7.1888433,-7.2132087,-7.2375655,-7.261931,-7.2375655,-7.2132087,-7.1888433
87,86,-7.2726274,-7.2479644,-7.223325,-7.198662,-7.223325,-7.2479644,-7.2726274,-7.2972674,-7.321931,-7.34658,-7.321931,-7.2972674,-7.2726274,-7.2479644,-7.223325,-7.198662,-7.223325,-7.2479644,-7.2726274,-7.2972674,-7.321931,-7.34658,-7.321931,-7.2972674,-7.2726274,-7.2479644,-7.223325,-7.198662,-7.223325,-7.2479644,-7.2726274,-7.2972674,-7.321931,-7.34658,-7.321931,-7.2972674,-7.2726274,-7.2479644,-7.223325,-7.198662,-7.223325,-7.2479644,-7.2726274,-7.2972674,-7.321931,-7.34658,-7.321931,-7.2972674,-7.2726274
